0
203	idI1dd69l1il16P0d9DoldDP1QDP0911	Ska Ska No.3	亜熱帯マジ-SKA爆弾	9	3	3	7	12		4	8	10	
204	QD0q90q9PIl9PdqqO9D9DO09DbiODOI6	Star Gate Heaven	SySF. feat. Donna Burke	9	3	3	7	10		3	7	11	
205	6qQb9I0QbD89IID9b9iOPdO6dbqPDolQ	STARS☆☆☆(2nd NAOKI's style)	TЁЯRA	9	3	6	8	9		6	8	11	
206	ODQOP1dblD6q8d160Ioi0dIoQloI6oQO	THE SHINING POLARIS	L.E.D. feat. Sana	9	4	4	6	9		5	6	9	
207	idDdoI9bD186blQ9Q8610bIQqb86dilo	TIERRA BUENA	WILMA DE OLIVEIRA	9	3	4	8	10		4	7	11	
208	lQbiI10Qo9DdD8liqPIiob61qDO9d861	TOMORROW	nc ft. Dreamscanner	9	3	4	8	10		5	7	11	
209	D1D88PPI0PDQqOq00OI6QI1o6dPolqlI	Tomorrow Perfume	dj TAKA	9	3	4	8	10		4	7	9	
210	oD6l698q0bQqoIOi0Dd66bqObII8QqDl	TRUE LOVE	jun feat. Schanita	9	4	4	8	10		4	7	10	
211	doqDbod0d81qP6PoPiP8b0P00PD8oboD	Try 2 Luv. U	S.F.M.P.	9	3	4	6	8		4	6	8	
212	99P8bDO1PqlddQqo81QOIPO60lPQqlO8	un deux trois	SDMS	9	3	4	8	10		4	6	9	
213	oiQliqIliq91Dl169ldqbb18OPblOb1i	Under the Sky	南さやか(BeForU) with platoniX	9	2	2	5	11		3	6	8	
214	PQQd6lQlDqilqliI0IobolqIDlo0Iboq	Xepher	Tatsh	9	4	7	10	13	15	7	10	13	15
215	D8I68Ibib9ldQDIPIQdO6lqI61PQlPO9	You gotta move it (feat. Julie Rugaard)	Yuzo Koshiro	9	4	5	8	10		5	7	10	
216	ql1Q8P100IIlbl0Pdi08I8qD900idqQq	カゲロウ	Des-ROW・組スペシアルr	9	3	4	7	9		4	6	9	
217	9idOOIdDO01D8PO06bOPPbOIOoiQ8O0P	この子の七つのお祝いに	あさき	9	3	7	10	14		7	10	14	
218	I9iODl9bl1d8PilOilii9Dd19PP6QI66	チカラ	BeForU	9	4	5	8	10		4	9	13	
219	Ibd8d0bllqOo61lqlQPd8lP01D0Qb9o6	ヒマワリ	RIYU from BeForU	9	3	4	7	11		4	7	13	
220	6iq1dqQ1PDQlDO0bio0l89oDDDi6b0oD	華爛漫 -Flowers-	TЁЯRA	9	3	5	7	11		4	7	11	
221	qiDOD0iidOli9l0qbP6IbOD19OQ8D8Po	月光蝶	あさき	9	4	4	7	10		3	7	11	
222	POoldOddQl9Dbq8b6iOP0iPoQd6IdOPl	男々道	Des-ROW・組	9	3	4	7	12		4	8	10	
223	ibI0QllidqQ089ql8dob6bIoodbbIoqq	怒れる大きな白い馬	Morning Blue Dragon	9	4	5	8	11		3	7	11	
224	Io1D1l9QiDo6IDObd8qo1Q9lQ6iollQ9	虹色	DJ YOSHITAKA feat G.S.C license	9	3	4	8	11	13	4	7	13	13
225	DQO6qbiP6dldo6IIqlob9i8dqiqOio6o	夢幻ノ光	TЁЯRA	9	4	4	8	11		4	8	11	
226	O0O1lPoIIIQ9lbOi90odI0Di80qq16lo	A thing called LOVE	D-crew 2 US	10	3	4	7	10		5	6	11	
227	Oo91QPdQDd1Od1oQI6IIldbQ1lQ88bO0	"AM-3P (""CHAOS"" Special)"	KTz	10					14				13
228	6bdDP91o1II60Qo99D60QI81o6oPlI80	Arrabbiata	Reven-G改	10	5	11	13	15		12	14	16	
229	6boDb6Pdd6QDP1oPdlQ0Qo1ld0lQb6P6	"B4U (""VOLTAGE"" Special)"	NAOKI	10					14				15
230	PP9QDQ0IQQID00P61d8qdDdP09b19iiI	Blind Justice ～Torn souls, Hurt Faiths ～	Zektbach	10	3	5	8	12		5	8	12	
231	oQ0bqIQ8DdPlilO000DQloOo6Od8IdQ6	Bloody Tears（IIDX EDITION）	DJ YOSHITAKA	10	4	5	6	11		5	7	11	
232	d11l6160iiP1bDbQPQl0Pi8lddlld80i	"BRILLIANT 2U (""STREAM"" Special)"	NAOKI	10					13				13
233	Iqo9PQiPbq8Q0I6io6lPIDi608lQqbbq	CaptivAte～誓い～	DJ YOSHITAKA feat.A/I	10	4	5	8	13		5	8	13	
234	1O9P1DqQQqObOQPP6Il989qDqi0bQ8Qb	"D2R (""FREEZE"" Special)"	NAOKI	10					12				13
235	PooiIP8qP0IPd9D1Ibi6l9bDoqdi9P8O	"DEAD END (""GROOVE RADAR"" Special)"	N & S	10					18				18
236	ii119ll8dOQ8IQqi1IOP1o8DIQbqo8Pi	dream of love	Kaori Nishina	10	3	3	6	8		5	7	8	
237	dd8loQPD0I86DiIql8b8o9qbO8l0d9Q9	"DYNAMITE RAVE (""AIR"" Special)"	NAOKI	10					8				9
238	9d0oQdIolIb0Po9b06QOiOP60IQlb8qO	Electrified	SySF.	10	3	4	6	10		5	6	11	
239	61Q6Q8OOiiQIbIi0l6l10qQ0Ii8P0Qb6	Every Day, Every Night（NM STYLE）	LEA DROP feat. Ant Johnston	10	3	4	6	9		4	7	10	
240	98PiPl8P0qlq8dd8P60Iq6dq899lbQDI	Feelings Won't Fade(Extend Trance Mix)	SySF.	10	4	5	8	12		5	9	12	
241	PlqI9Q1I6qdqb0IolOl1qP0bOQP0ibPP	FIRE	泉 陸奥彦	10	4	5	8	11		4	8	12	
242	O111bDqd0oQ1O8IqiIDQq091l1IDO8oI	Flow (Jammin' Ragga Mix)	Scotty D. revisits U1	10	4	5	8	13		4	7	13	
243	DQI8O1bD9Oi9i90i0DqqOqbll91IiQI1	Fly away -mix del matador-	Shawn the Horny Master feat. ChiyoTia	10	3	5	9	13		5	9	13	
244	dd8PodO0ilIQQb0P0OQPDiodI9biP91d	Freeway Shuffle	dj TAKA	10	3	4	8	10	12	5	7	9	12
245	b8dqI0Iq60iQPPobiiQ8O6PiIqdodDiQ	GIRIGILI門前雀羅	Cheki-ROWS	10	4	5	7	12		5	8	12	
246	ddib8P601q0Oqdb0Pl8oqobq9DD608P1	L'amour et la liberte（Darwin & DJ Silver remix）	NAOKI in the MERCURE	10	3	4	7	11		4	7	12	
247	oOdl0d1IOo0bd008DOl91606Pd0PP86d	MARS WAR 3	JET GIRL SPIN	10	3	4	8	11		4	10	13	
248	olOOdb66Q0bP0dqQPdIdQ8IPQql8D6bi	MOONSTER	kobo uniting Marsha & D.	10	4	5	7	12		4	7	10	
249	i11d86DOOdOb8Pbb1QqIilQI9Idib8PP	Music In The Rhythm	nc ft. 触電	10	4	7	8	11		5	8	12	
250	iP6qIl6lD809098io0OiPP08Ii18I6OI	NGO	鍋嶋圭一	10	6	10	12	15	18	10	11	16	17
251	io1d1Dq80Di08O1Pb9bQ8DoP9d9Ooi90	PARANOiA ～HADES～	αTYPE-300	10	7	11	15	16	18	12	15	17	18
252	dD6PqbboDil89DPIID86Pldi6obI1b8l	Pluto	Black∞Hole	10	6	9	12	14	16	9	13	14	17
253	0IldoDlDQql99DqQo0Qq9ioPIiiPoIoi	Pluto Relinquish	2MB	10	5	12	14	17	18	12	14	18	18
254	1PiiOiQoq8dbdi819q9Ild966o6o19QQ	Poseidon	NAOKI underground	10	3	5	9	11		6	9	11	
255	60qiDd000qDIobO0QI916i18bbolO919	Raspberry Heart（English version）	jun feat. PAULA TERRY	10	3	5	6	9	11	5	6	9	12
256	dDldd8OlbPQDoD80dO0DiDOiIoP1PQoD	Saturn	Mr.Saturn	10	3	7	9	13		5	9	13	
257	qo6Ib8QqqDd16i91d8dlQoqIq08bo68d	Shades of Grey	Fracus	10	3	5	8	11		5	7	10	
258	bi1Obd9i99P0O9PqQ1l1P6P6o1IOi11P	Silver Platform - I wanna get your heart -	U1 Reincarnates w/ Leah	10	4	5	7	11		4	8	11	
259	o1QoI9dQ1i89bPl1oDl6999861obD0qI	SOUL CRASH	nc ft HARDCORE NATION	10	3	6	9	13		6	9	12	
260	6I0d1d8d690dl8boOb60O1Iq1Ddi6P8d	Star Gate Heaven (FUTURE LOVE Mix)	SySF. feat. Donna Burke	10	4	5	9	12		6	8	13	
261	bq1O60D90Qbb6iPoi90Ii9olQOIO0Ib1	STARS☆☆☆（Re-tuned by HΛL） - DDR EDITION -	TЁЯRA	10	3	5	10	9		6	9	10	
262	b0DP0oqbid0iIQ6D88dDIiiDiq9oi19Q	stealth	DAISUKE ASAKURA	10	3	5	8	11		5	8	11	
263	61IoqIoODb6dlQlQqd99b90idO9QP9iI	SUNKiSS DROP	jun with Alison	10	3	5	8	12	12	4	7	11	12
264	9bo00PqOIDoDbO6P1116b9obolOiqPo1	switch	DAISUKE ASAKURA ex.TЁЯRA	10	3	4	7	10		5	7	10	
265	POQQQqI8q69qP6Id8Ol01QI60OIoiil8	Trim	kobo	10	5	6	10	16		6	10	15	
266	b0QQ6OPD1dDqQ6D6IDQqlDd180Db609I	TRIP MACHINE PhoeniX	DE-SIRE改	10	3	8	11	15	15	8	12	16	16
267	ddD8OPQoIiQi0IbDOIIdQ6dDDbPQ9bIO	Trust -DanceDanceRevolution mix-	Tatsh feat. ヨーコ	10	3	5	8	10		4	8	11	
268	olQl6Qoi0IbobI980q9Q0QIo9qlbq1PO	Unreal	Black Rose Garden	10	4	8	12	15		8	12	14	
269	0b1660ibo0liI01ibOO6lD8olIb88qDi	Uranus	Tatsh SN 2 Style	10	3	6	9	11	13	6	9	11	13
270	o6I06bPq8dqIlllbQDPP8boqdq6iQ8Qb	Vem brincar	Caldeira feat.Teka Penteriche	10	2	5	7	11		5	7	11	
271	6bIODbPoIDlOdO66b1id0q68qdQilDd6	Venus	Tatsh+RayZY	10	3	4	6	11	13	4	6	10	13
272	8idID0Pq0O68Qb0Q69P6IDldqI91qi1O	volcano	Yasuhiro Abe	10	4	5	8	13		5	8	13	
273	PqPPDibPdD8qd88D0d01dqo6918b0POD	Votum stellarum -forest #25 DDR RMX-	iconoclasm	10	1	4	9	12		4	7	12	
274	dbq9dPPOQ60ibOol0I6b9iQol9lD669D	Why not	Darwin	10	4	6	9	11		6	7	11	
275	i9Pidb18b9O8bdqQ91QQP0oPdIdIODq1	30 Lives (Up-Up-Down-Dance Mix)	The Motion Sick	11	2	4	7	8		3	6	8	
276	l0QP6DiIDIId0oiQiOl8q10DlI96OPiO	A Geisha's Dream	NAOKI feat. SMiLE.dk	11	2	6	9	11		7	9	11	
277	P01qbiIoO6dqIIqo6Db9dqq1bI6ddbqI	AFRONOVA(X-Special)	RE-VENGE	11					13				14
278	d0IiI99IlI00lq606l68qOIl8PidiOlO	Beautiful Inside (Cube::Hard Mix)	NM feat. Alison Wade	11	3	5	7	10		4	7	11	
279	PO68qOQI1oo8iQidQ9iIi9o9PPOD9OP6	Blue Rain	dj TAKA VS Ryu☆	11	2	5	6	11		5	7	11	
280	0qP01Q60boPPlQ8qO6O6q89iI91Pl0PP	CANDY☆(X-Special)	Luv UNLIMITED	11					12				13
281	q1q8IlPI1111D8IqiQ190qIoP0b0bIIo	Chance and Dice	日本少年	11	3	5	7	9		4	7	10	
282	I8ql1i90i80oDO0Q9qdIliIqPq66lQd0	Dance Celebration	Bill Hamel feat. Kevens	11	2	5	8	11	12	6	7	11	12
283	98D001P6b696O18P8qiIOl811bq1oQ16	Dance Celebration (System 7 Remix)	Bill Hamel feat. Kevens	11	3	6	9	13		7	8	13	
284	6o966dbdo9dPIil6qQ09d1I0o0Qld611	Dance Dance Revolution(X-Special)	DDR ALL STARS	11					13				13
285	Io9i8oQlbO1QqIdbbDPQl6b00OIPlIOP	Dance Floor	neuras feat. Yurai	11	2	5	6	9		5	7	10	
286	DdIbd6Pbl910P6QOqD6iQI0l0b1qdI8q	dazzle	kobo feat. kr:ague	11	2	4	8	10		4	8	10	
287	d9qd6lI0ddbQ068dq1oD8o6QDIi6blDO	Dream Machine	Darwin	11	3	6	8	11		5	8	11	
288	8ll9P9bOloIqbI0O9PboP9li1iloIPPd	Flight of the Phoenix	Jena Rose	11	2	5	7	9	7	4	6	9	7
289	dQD6lbPO66DllOb1i0IoqDqbii0IOQi9	Flourish	sonic-coll. feat. frances maya	11	3	5	8	10		6	8	10	
290	0D1618DDbol8bl9dP0lDdiD66ioIiidD	Healing Vision(X-Special)	DE-SIRE	11					14				15
291	PIdPo9o0qOIiPDIIlbo9l9dObP81lQqi	Horatio	OR-IF-IS	11	3	4	9	15	15	5	8	14	14
292	Q61QoIQOQdoO98DP1oDlOIoO6D6lqq1o	Inspiration	DKC Crew	11	3	5	7	8		4	6	9	
293	dPdO9OP6616o99l99qiI9DddQdD9D80b	INTO YOUR HEART (Ruffage remix)	NAOKI feat.YASMINE	11	3	4	8	11		5	8	11	
294	i1ol0PO8QbQD0q0oDI6qq0IO68868bP8	Lift You Up	wolli	11	3	4	6	10		5	6	8	
295	61D9oiPDI68Dq60Dqi99qqd9DqD1D1qd	LOVING YOU (Epidemik remix)	TONI LEO	11	3	6	8	11		4	7	11	
296	1Q9l881P1bq8bQQ9OOqQ10OioP68bQ8o	Malacca	nc ft NRG factory	11	3	4	7	10	13	5	7	9	13
297	oOI88lollO1OOQQd9DPi0690I6i6oiII	MAX 300(X-Special)	Ω	11					17				18
298	1980q80l1Q96O881IidPd16qDbOol9Qd	MAXX UNLIMITED(X-Special)	Z	11					18				18
299	OPDQ9Oi8I6D1I1iqi8iOiP0bDI9Pl86P	on the bounce	neuras	11	3	7	11	14	16	6	9	14	15
300	d88boiQ609PO8ODDo6IliPIb69I80dlP	On The Break	Darwin	11	3	8	10	13		7	11	14	
301	ioQP0b6I11Do1OQPIQ6OIDiPODD0l0dd	PARANOiA ETERNAL(X-Special)	STM 200	11					13				13
302	o6oqqiOOb9Pob66loQoQddlDP6PP69lo	PARANOIA EVOLUTION(X-Special)	200	11					14				15
303	dQ69Oqd0Do8Dodd6bQD9l16Olo9P01DQ	PARANOiA MAX～DIRTY MIX～(X-Special)	190	11					13				14
304	o6bPdI8O089O8lbl8OlIb1lPo8o1lODQ	PARANOiA Rebirth(X-Special)	190'	11					14				14
305	I8bQ8ilD9l1Qi9Q9iI0q6qqqiolo01QP	PARANOiA(X-Special)	180	11					13				14
306	qDIdbDO1OiDPqd1i60Dd6OPOlO90D10Q	Party Lights	Tommie Sunshine	11	2	4	6	11		5	6	10	
307	i66lIl9D60DPq0dQ0O9666ID8bPlID9i	Playa (Original Mix)	Hamel and St. Croix feat. Jules Mari	11	3	4	7	11		4	7	11	
308	091IQQ1PqOdIl9ioPQDdO60Dq069DP69	puzzle	日本少年	11	3	4	6	8		4	6	9	
309	iObdoO9b1O9o8dP8o0id9b1QioQ0q9q9	S・A・G・A	Veeton	11	4	7	10	13		6	10	13	
310	dIQDOoO80odDP8OiOQIQ9oI0o99OdQDQ	SABER WING	TAG	11	5	8	10	13	13	8	12	13	13
311	PIP60POo0dDQlIiqO9bIQ1oddQD8P9Il	SABER WING (Akira Ishihara Headshot mix)	TAG	11	6	10	12	15	17	10	12	15	17
312	86688l9096PdIqDPl8qoQ10dI8Ioi86l	Slip Out	Harmony Machine	11	1	3	7	9		5	6	9	
313	lb1l0DibId6Pb9ddlqlDoP6d6oD0o0IP	Slip Out (bounce in beat mix)	Harmony Machine	11	2	4	6	10		6	7	9	
314	dDO8ili1081QQIb86POQ8qd0P111011o	SP-TRIP MACHINE～JUNGLE MIX～(X-Special)	DE-SIRE	11					11				12
315	PDODO6Qdb9iqd6q0QoI0PiI0lb8l9I6d	SUPER SAMURAI	jun	11	4	8	12	15		8	12	16	
316	ob86bIdI1IbIl9DoQ1bboq9Q8O6PPPoq	Taj He Spitz	DKC Crew	11	2	4	7	10		5	7	11	
317	b0lI9Ili8loOb1DD6Dd8lqII60b90101	Taj He Spitz (Tommie Sunshine's Brooklyn Fire Re-Touch)	DKC Crew	11	3	5	8	12		6	7	12	
318	8i1ii188q9OlD0qQ9lQ0D1OdDbldqQbI	Take A Chance	neuras feat. GATZ	11	2	3	6	9		3	6	9	
319	boi66iD1809o6q199bbolO0bqQ1lqI8b	The flower in your smile	TACOS NAOMI feat.小久保裕之	11	3	6	7	10		5	7	10	
320	1o6dQqq9P8IQ6PbQO88OI1b91P9DoqQ8	The legend of MAX(X-Special)	ZZ	11					17				17
321	ld8b6iqPIiqqbb9q69l8obO66ibI96od	Ticket to Bombay	Jena Rose	11	3	5	7	10		5	7	9	
322	99oQO1b8d9qQdPq6O1I6bd1bo1D16DP0	Till the lonely's gone	Z-licious	11	3	4	8	9		5	8	9	
323	O110IdDiDlDQ66bb1o9lbqiqQq6lOid1	TimeHollow	Masanori Akita	11	2	4	7	10		5	6	8	
324	iO61Dq9iiIQO0Qbbdo1O8bdqO8dqoiio	Tracers (4Beat Remix)	Ruffage & Size	11	3	5	7	10		6	9	11	
326	OPOIPIi1OioQ98qbO100q6QiDP8dIDq6	Trigger	sonic-coll.	11	5	9	12	16	18	7	11	16	18
327	boQPliilD01OD1bIdOOIOOi0Q9P16OlO	TRIP MACHINE CLIMAX(X-Special)	DE-SIRE	11					14				14
328	bql00PQ1PiboIqDQoD909Il8o1PIDiD1	TRIP MACHINE(X-Special)	DE-SIRE	11					11				12
329	1oIo1DliQqPol00Q1l1bPODbdOilodod	Ubertreffen	TAKA respect for J.S.B.	11	3	6	8	13		5	8	14	
330	96Q0Piqo9PPQoQdi9001DO6P9Piqi0dq	Waiting 4 u	DDT	11	4	6	8	11	11	6	8	12	12
331	d6iI8ii9qi0Pi80dDQQlPq6qQo69860P	will	NAOKI	11	1	4	7	11		5	7	11	
333	qIqqdd1Odqi1Iiolq9qqPOi0bPPld8Pb	革命(X-Special)	dj TAKA with NAOKI	11					14				14
334	bq8DOQ9Idq9Ii9PQ1bqPIQoQPl961d1o	零 - ZERO -	TEЯRA	11	3	5	8	11		6	8	13	
335	QQOOldqQ8QQDQ06i81d9DP9PlOlo1lqq	凛として咲く花の如く	紅色リトマス	11	3	6	8	10		5	7	11	
336	id9oObq9P6Q6Pq6lQPqI88OP1DD8D0O1	888	DJ TECHNORCH	12	3	6	13	14	18	7	12	15	18
337	006ob1iI9b1I8dDl0dq1bqIOP8886li1	☆shining☆	ピンクターボ	12	2	5	8	11		5	8	11	
338	dQoqo68881IiO9i00bP0q1lOD6i1PdD8	A Brighter Day	NAOKI feat. Aleisha G	12	2	5	7	9	12	5	7	10	12
339	o6qi6idD9oqIdi81ldQlODqIqIiqlD1d	aftershock!!	DM Ashura	12	3	5	9	13		5	9	13	
340	PQP1l9qDilqbD0qOqiD8dd86qboI8bob	All My Love	kors k feat.ЯIRE	12	2	5	8	10		5	9	11	
341	D89QP18016o01qoOi60I6Q19dlOQPbdo	Anti-Matter	Orbit1 & Milo	12	6	11	14	17	18	11	15	17	18
342	9ib91bdq6i11l69d081qDD989Q0qO0qI	BALLAD THE FEATHERS	SHIN SOUND DESIGN feat.Naomi Koizumi	12	1	4	7	10	8	4	7	11	8
343	qD8Q180QlIi11o1IiI6DPoqolqoD61Ib	CG Project	Latenighters	12	3	5	9	12		5	9	13	
344	1DD68qQdqQ0i6bQ61ddQ06ql1D6O1l6P	Crazy Control	D-crew with VAL TIATIA	12	1	4	6	9	12	4	7	10	12
345	IPdDlblblqO1do9IQbDoi0iOoPDoiDlI	Dazzlin' Darlin	HHH	12	2	6	9	11		6	10	12	
346	69l8lOiooPPPqb9Io9Il01dPD0Q988Iq	Dazzlin' Darlin-秋葉工房mix-	Remixed by DJ Command	12	3	5	8	11		5	7	12	
347	il0QbI6IOIidllO108olqd8i9Pb1Oq8Q	Decade	kors k Vs. dj TAKA	12	2	5	8	11		5	8	12	
348	I8b69IdbID0Di06ldo6o1lb1IdI89Iqo	dirty digital	kors k	12	1	4	7	11	13	4	7	11	13
349	ObiIq6PDlOiPd0d1oP8IIQbqiq09IDII	DROP	dj TAKA feat.Kanako Hoshino	12	1	4	7	11		4	7	13	
350	PP9q1DDi0liP1P00lqIoIbbqo9QqlIqP	Dummy	RAM	12	2	4	7	10		4	7	11	
351	0ibD9Oio99IlQ0di916lId0bi08IPD9b	FIRE FIRE	StripE	12	3	5	8	14		5	8	13	
352	8l0ld8Oq86P09lb91DdD9OliiPq9oq9D	Freeze	nc ft. NRG Factory	12	2	5	8	12	13	5	7	12	13
353	dqPDQ8Pb68iib8bIIPld10Q0oD8l600o	going up	colors	12	3	7	10	12	11	7	11	13	12
354	ib8o1iD68il66olQ1lddIPi0lIb9dd1I	GOLD RUSH	DJ YOSHITAKA-G feat.Michael a la mode	12	2	5	8	12		6	7	13	
355	lqOQbO0ql96IdDdD689o9PI1iI8Q1Ibi	Gotta Dance	NAOKI feat. Aleisha G	12	2	3	6	10		5	7	11	
356	lIPP90Ilqib08Obob9901PiP19OQ18P9	Heatstroke	TAG feat. Angie Lee	12	2	6	8	10	8	6	8	10	8
359	90lolio9qd6qo6Pl8oo69iqi81oiiQib	I'm so Happy	Ryu☆	12	3	6	8	12	16	6	8	12	16
360	b1ObooOQ9iI0DilD9Q6qlIQ8D1d8dQO9	in love wit you	Kotaro feat. Aya	12	1	3	6	8		4	6	9	
361	Q10PdOD6bDD9QPQQqiO11669bb0lQ189	KIMONO PRINCESS	jun	12	5	8	12	15		8	13	16	
362	QdIl6D808iDoDQi0Qii99Do6do8DOdQO	KISS KISS KISS 秋葉工房 MIX	Remixed by DJ Command	12	2	5	8	12		4	8	12	
363	b6l6qPPdiOqqPqqII0IPqI981bolOqIb	La libertad	Cheryl Horrocks	12	3	5	9	12	14	6	9	12	14
364	IDPbb8oiQl0od6b8OqlPDo08o0QDo6iQ	La receta	Carlos Coco Garcia	12	3	4	7	11	13	5	7	11	13
365	6bO0Dq60bboi009iDbO8o9Q9999PiiDP	Leaving...	seiya-murai meets “eimy”	12	2	5	8	11	13	5	8	11	13
366	l0od6D6dl9PQdl1iDPOlD80io0iqqDb8	Love Again	NM feat. Mr. E.	12	2	4	6	8		3	6	8	
367	l6999IbQI61IO9qQbllobqo68lqobibq	MAX LOVE	DJ YOSHITAKA feat. 星野奏子	12	3	6	8	11	13	7	8	11	13
368	6i189o0bl000608OPdOIODOOibq6QoPI	Melody Life	Noria	12	2	5	7	10	11	5	7	11	12
369	o0l1Qioq1i9iQl6b9q6il0iqi1b1OQ9b	New Decade	Sota F.	12	4	11	14	17	18	11	14	17	18
370	DbQbDQOl0lII16ib1081d6ddIodD0P9I	oarfish	kors k	12	1	2	8	11		2	8	11	
371	blDbDqdo1D0odlQd9biIoio8ioQPb80i	only my railgun	fripSide	12	1	4	6	9	7	5	8	12	8
372	DD6olq00PD91odbO9QbldDb0bQ18oqo1	Pierce The Sky	JAKAZiD feat. K.N.	12	3	8	11	14		8	11	14	
373	PIO8dod8P9OOP1bi0D1POIi6OdOdQDql	Pluto The First	WHITE WALL	12	8	10	14	17	18	10	15	18	18
374	qD6q1PD0lIDP89DPDbOOIdq0Pi8iIdD6	Poseidon(kors k mix)	NAOKI underground	12	2	5	9	14		4	9	13	
375	q6di1DQbi88i9QlPol1iIPbb8lP1qP1b	POSSESSION	TAG underground	12	7	10	14	17	18	11	14	17	19
376	IDldD8o8P8dbIP6oiDo11i10lo6bP6oQ	real-high-SPEED	Makoto feat. SK	12	2	4	6	8		4	6	9	
377	1Ob9Il9bOQdbOQbq00oi1qoo1o1dPoI0	resonance	NAOKI-EX	12	2	4	8	11		4	8	11	
378	odd1O0boo1boqDb0dIOQdQi1IqdO1DQd	roppongi EVOLVED ver.A	TAG underground	12	6	8	11	15		8	12	16	
379	QobO6O8iQP6I16l0I8QPd0Iq6iQ1loQ6	roppongi EVOLVED ver.B	TAG underground	12	6	8	11	15		8	12	16	
380	lb9Qo61bbOdQidlQQD8DP8199Q911Id9	roppongi EVOLVED ver.C	TAG underground	12	6	8	11	15		8	12	16	
381	l8q6diIod06OdP11P6I8oIddiPo16DPd	roppongi EVOLVED ver.D	TAG underground	12	6	8	11	15		8	12	16	
382	qOQQ1qdQPPQ1bbdPldPlIil99IDoPi61	Sacred Oath	TЁЯRA	12	2	4	7	11	12	5	8	11	13
383	ib19PQ61bi0lI8qi98IQ8dOqOoP91olq	sakura storm	Ryu☆	12	2	4	7	10	13	4	7	11	14
384	6lD1ooDi8Pdl0OlO0QoIioI8119I0PPq	Sakura Sunrise	Ryu☆	12	3	7	10	14		8	10	15	
385	9bI0dQdb01Dl1bQq1Pq998i0l096D99P	Second Heaven	Ryu☆	12	2	5	9	11	14	5	9	11	14
386	0qDb0d9oIoQPP1Ql0o0OOPoPDbQ699Iq	She is my wife	SUPER STAR 満-MITSURU-	12	3	5	7	12		5	7	12	
387	q1o901oPqbbI1Q61qo688bDd0Pqlb08l	Shine	TOMOSUKE feat. Adreana	12	2	4	6	9	12	4	7	9	12
388	b6ldDOq9qi1IiIIdiIl1108q1iQ9O6d6	Shiny World	CAPACITY GATE	12	2	8	11	14		8	11	14	
389	08IP8i1qIbQIoP9DiP11IdP190Q98lil	Sky Is The Limit	Sota F feat.Anna	12	2	5	9	12		5	9	11	
390	1l01billdl6oPP96Pq8d0lbbblQI8i8l	smooooch･∀･	kors k	12	2	4	7	12	10	5	7	12	10
391	0ol981b18biO0610IqPi9l6Db86PbIQ9	someday...	杏野はるな	12	2	5	7	9		6	8	10	
392	i1Q080DDQD81l8o0109Q6blq0oo8o69q	Taking It To The Sky	U1 feat. Tammy S. Hansen	12	1	3	5	8		4	6	8	
393	Oq9QIlI8l11ddqbbDoQ1ql61OqlIi9lo	Theory of Eternity	TAG	12	3	6	9	12	10	6	9	12	11
394	qQl6O8IdiI6991IiqDqidO96bll1qPDl	THIS NIGHT	jun feat. Sonnet	12	2	5	8	11		6	8	11	
395	186dd6DQq891Ib9Ilq8Qbo8lIqb0Qoll	Valkyrie dimension	Spriggan	12	9	13	15	18	19	13	14	18	19
396	6d6bqoOlqi8ooqOdlqdPblqol88b68QP	VANESSA	朱雀	12	4	7	11	16		7	12	16	
397	QQbiq1qQd8d1blOldi889OdQd9P1106Q	WH1TE RO5E	Y&Co.	12	3	5	9	13		5	9	13	
398	olloQOobddiIIPObP91l0qPl6oo8P9Dl	What Will Come of Me	Black Rose Garden	12	2	4	6	13		5	7	13	
399	0qOPDqq0qld66bll9ob9iIqiiQPiQIDQ	You are a Star	NAOKI feat. Anna Kaelin	12	2	4	8	12	13	6	8	12	13
400	oiIob81i6d6P6qbddOP6Q0d0obQ0PID9	Your Angel	DM Ashura feat. kors k	12	2	4	7	10		4	7	11	
401	96QPqq0q6Id0Ii0QbD1bQqPbiDqb0lPo	ZETA～素数の世界と超越者～	Zektbach	12	3	6	11	15		6	9	14	
402	QQldo10ObPPQPlliODiDIIl0Q1oPoo61	ΔMAX	DM Ashura	12	3	5	13	17	17	7	14	17	18
403	i8O81i0iQdqiI8qqP0oo8IPl9IoId1bO	不沈艦CANDY	Risk Junk	12	2	6	9	14		5	8	14	
404	iqiqod1l08DlDql98QOi10oibldd8b86	冥	Amuro vs Killer	12	3	7	11	16	18	7	12	15	18
405	Qb1db18qP1Ib6liPI1668Pq8QPb0QO09	ビューティフル レシート	Lucky Vacuum	13	4	8	10	13		7	10	13	
406	qOdib0OIO1qOdiQiOi9qIiQiO91idbQq	Fever	Sota F. feat. Carol Gadsden	13	1	4	7	9		4	6	9	
407	Pld9iO6oi9qlDD08l8QDdIi6d6Q6iDd1	Programmed Universe	kors k	13	2	5	9	12		5	9	13	
408	19b01l0QPiDlDQb6lqd0dQ8Qlld6Dl6l	Diamond Dust	TAG	13	1	5	7	10	13	5	8	11	13
413	olIo8PdO8dq16QqDIQboQq6oPqDO9qoo	Get Back Up!	NMR runners	13	2	7	9	12		7	10	12	
414	POl689q8ODbPI0PDo8l8oD81Plio8qlP	Haunted Rhapsody	Architect ft. Jasmine Nii	13	2	5	7	13		4	7	13	
